"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","6218 38th Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","08/19/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Westbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
08/21/2025 05:00 - 05:59,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,24.4,24.8
08/21/2025 06:00 - 06:59,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,12,20.7,24.4
08/21/2025 07:00 - 07:59,1,5,8,5,0,0,0,0,0,0,0,0,0,0,0,19,22.7,27.6
08/21/2025 08:00 - 08:59,2,5,5,3,0,0,0,0,0,0,0,0,0,0,0,15,21.0,26.4
08/21/2025 09:00 - 09:59,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,11,20.1,24.9
08/21/2025 10:00 - 10:59,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,15,22.1,25.5
08/21/2025 11:00 - 11:59,1,2,9,3,1,0,0,0,0,0,0,0,0,0,0,16,23.5,27.8
08/21/2025 12:00 - 12:59,1,4,9,2,0,0,0,0,0,0,0,0,0,0,0,16,22.0,25.5
08/21/2025 13:00 - 13:59,2,2,10,3,0,0,0,0,0,0,0,0,0,0,0,17,22.2,25.9
08/21/2025 14:00 - 14:59,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,14,22.4,26.7
08/21/2025 15:00 - 15:59,0,6,16,5,0,0,0,0,0,0,0,0,0,0,0,27,23.3,26.5
08/21/2025 16:00 - 16:59,4,2,13,2,1,0,0,0,0,0,0,0,0,0,0,22,21.5,25.7
08/21/2025 17:00 - 17:59,2,7,13,3,0,0,0,0,0,0,0,0,0,0,0,25,21.6,25.5
08/21/2025 18:00 - 18:59,2,6,17,1,0,0,0,0,0,0,0,0,0,0,0,26,21.5,25.0
08/21/2025 19:00 - 19:59,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,21.3,24.1
08/21/2025 20:00 - 20:59,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,12,22.2,25.1
08/21/2025 21:00 - 21:59,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,11,21.3,25.0
08/21/2025 22:00 - 22:59,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,19.5,20.5
08/21/2025 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/22/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
08/22/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/22/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
08/22/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/22/2025 04:00 - 04:59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,19.0,23.6
08/22/2025 05:00 - 05:59,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,9,25.1,28.7
08/22/2025 06:00 - 06:59,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,7,22.0,24.5
08/22/2025 07:00 - 07:59,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,20,19.0,24.3
08/22/2025 08:00 - 08:59,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,13,21.2,24.9
08/22/2025 09:00 - 09:59,3,4,11,1,0,0,0,0,0,0,0,0,0,0,0,19,20.6,24.9
08/22/2025 10:00 - 10:59,1,4,7,5,0,0,0,0,0,0,0,0,0,0,0,17,22.9,28.0
08/22/2025 11:00 - 11:59,2,2,11,2,0,0,0,0,0,0,0,0,0,0,0,17,21.9,25.5
08/22/2025 12:00 - 12:59,0,5,14,2,0,0,0,0,0,0,0,0,0,0,0,21,22.8,25.4
08/22/2025 13:00 - 13:59,2,12,6,4,0,0,0,0,0,0,0,0,0,0,0,24,20.8,25.9
08/22/2025 14:00 - 14:59,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,12,19.8,23.7
08/22/2025 15:00 - 15:59,0,7,13,1,0,0,0,0,0,0,0,0,0,0,0,21,22.0,25.0
08/22/2025 16:00 - 16:59,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,14,23.4,26.7
08/22/2025 17:00 - 17:59,1,4,10,1,0,0,0,0,0,0,0,0,0,0,0,16,21.7,25.0
08/22/2025 18:00 - 18:59,4,2,7,3,0,0,0,0,0,0,0,0,0,0,0,16,20.5,26.2
08/22/2025 19:00 - 19:59,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,13,20.5,24.9
08/22/2025 20:00 - 20:59,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,8,20.5,24.3
08/22/2025 21:00 - 21:59,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,18.8,22.9
08/22/2025 22:00 - 22:59,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,6,23.3,24.0
08/22/2025 23:00 - 23:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
08/23/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/23/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/23/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/23/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/23/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/23/2025 05:00 - 05:59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,28.3,29.4
08/23/2025 06:00 - 06:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
08/23/2025 07:00 - 07:59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17.0,21.3
08/23/2025 08:00 - 08:59,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,13,23.1,25.3
08/23/2025 09:00 - 09:59,1,2,9,3,0,0,0,0,0,0,0,0,0,0,0,15,22.9,26.4
08/23/2025 10:00 - 10:59,2,4,16,3,1,0,0,0,0,0,0,0,0,0,0,26,22.7,25.3
08/23/2025 11:00 - 11:59,1,5,12,1,0,0,0,0,0,0,0,0,0,0,0,19,21.7,25.0
08/23/2025 12:00 - 12:59,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,14,20.2,24.4
08/23/2025 13:00 - 13:59,1,5,15,2,0,0,0,0,0,0,0,0,0,0,0,23,22.2,25.4
08/23/2025 14:00 - 14:59,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,12,22.2,25.1
08/23/2025 15:00 - 15:59,4,9,8,1,1,0,0,0,0,0,0,0,0,0,0,23,19.9,24.8
08/23/2025 16:00 - 16:59,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,11,17.5,22.4
08/23/2025 17:00 - 17:59,1,5,10,2,0,0,0,0,0,0,0,0,0,0,0,18,21.9,25.4
08/23/2025 18:00 - 18:59,1,3,8,2,0,0,0,0,0,0,0,0,0,0,0,14,22.1,25.6
08/23/2025 19:00 - 19:59,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,20.6,24.8
08/23/2025 20:00 - 20:59,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,12,19.7,24.1
08/23/2025 21:00 - 21:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
08/23/2025 22:00 - 22:59,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,6,20.3,24.0
08/23/2025 23:00 - 23:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,17.0
08/24/2025 00:00 - 00:59,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,18.0,24.8
08/24/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/24/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/24/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/24/2025 04:00 - 04:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/24/2025 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/24/2025 06:00 - 06:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
08/24/2025 07:00 - 07:59,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,7,24.1,27.1
08/24/2025 08:00 - 08:59,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,9,20.2,24.6
08/24/2025 09:00 - 09:59,2,4,8,1,0,0,0,0,0,0,0,0,0,0,0,15,20.7,24.9
08/24/2025 10:00 - 10:59,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,12,22.3,27.2
08/24/2025 11:00 - 11:59,0,8,21,7,0,0,0,0,0,0,0,0,0,0,0,36,23.3,26.8
08/24/2025 12:00 - 12:59,0,11,14,2,0,0,0,0,0,0,0,0,0,0,0,27,21.8,25.1
08/24/2025 13:00 - 13:59,0,5,8,4,0,0,0,0,0,0,0,0,0,0,0,17,23.2,27.2
08/24/2025 14:00 - 14:59,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,16,19.6,23.9
08/24/2025 15:00 - 15:59,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,19,20.4,24.6
08/24/2025 16:00 - 16:59,2,6,11,4,0,0,0,0,0,0,0,0,0,0,0,23,21.9,26.1
08/24/2025 17:00 - 17:59,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,15,19.8,24.5
08/24/2025 18:00 - 18:59,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,17,17.8,22.2
08/24/2025 19:00 - 19:59,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,12,20.6,24.7
08/24/2025 20:00 - 20:59,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,8,18.9,24.3
08/24/2025 21:00 - 21:59,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,20.4,22.9
08/24/2025 22:00 - 22:59,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,24.4,27.9
08/24/2025 23:00 - 23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/25/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/25/2025 01:00 - 01:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
08/25/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/25/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/25/2025 04:00 - 04:59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23.0,27.0
08/25/2025 05:00 - 05:59,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5,24.4,27.9
08/25/2025 06:00 - 06:59,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,10,21.6,25.2
08/25/2025 07:00 - 07:59,3,2,7,7,0,0,0,0,0,0,0,0,0,0,0,19,22.7,28.6
08/25/2025 08:00 - 08:59,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,13,19.2,24.5
08/25/2025 09:00 - 09:59,3,3,6,3,0,0,0,0,0,0,0,0,0,0,0,15,20.8,26.4
08/25/2025 10:00 - 10:59,0,5,14,1,0,0,0,0,0,0,0,0,0,0,0,20,22.5,25.1
08/25/2025 11:00 - 11:59,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,13,22.5,24.9
08/25/2025 12:00 - 12:59,3,6,9,3,0,0,0,0,0,0,0,0,0,0,0,21,20.9,25.6
08/25/2025 13:00 - 13:59,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,11,23.9,25.6
08/25/2025 14:00 - 14:59,1,2,14,2,0,0,0,0,0,0,0,0,0,0,0,19,22.8,25.5
08/25/2025 15:00 - 15:59,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,11,23.5,28.3
08/25/2025 16:00 - 16:59,2,10,12,5,1,0,0,0,0,0,0,0,0,0,0,30,22.1,27.0
08/25/2025 17:00 - 17:59,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,13,20.5,24.5
08/25/2025 18:00 - 18:59,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,12,21.1,25.3
08/25/2025 19:00 - 19:59,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,19.0,24.9
08/25/2025 20:00 - 20:59,0,6,9,1,0,0,0,0,0,0,0,0,0,0,0,16,21.9,24.9
08/25/2025 21:00 - 21:59,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,20.3,24.3
08/25/2025 22:00 - 22:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
08/25/2025 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/26/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/26/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/26/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/26/2025 03:00 - 03:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
08/26/2025 04:00 - 04:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
08/26/2025 05:00 - 05:59,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,23.0,26.3
08/26/2025 06:00 - 06:59,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,10,22.4,25.2
08/26/2025 07:00 - 07:59,2,7,14,3,0,0,0,0,0,0,0,0,0,0,0,26,21.7,25.5
08/26/2025 08:00 - 08:59,1,4,10,1,0,0,0,0,0,0,0,0,0,0,0,16,21.7,25.0
08/26/2025 09:00 - 09:59,2,3,8,2,0,0,0,0,0,0,0,0,0,0,0,15,21.4,25.5
08/26/2025 10:00 - 10:59,2,2,11,2,0,0,0,0,0,0,0,0,0,0,0,17,21.9,25.5
08/26/2025 11:00 - 11:59,1,5,12,5,1,0,0,0,0,0,0,0,0,0,0,24,23.3,27.9
08/26/2025 12:00 - 12:59,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,15,23.1,26.4
08/26/2025 13:00 - 13:59,0,3,12,1,0,0,0,0,0,0,0,0,0,0,0,16,22.8,25.2
08/26/2025 14:00 - 14:59,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,9,22.9,25.3
08/26/2025 15:00 - 15:59,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,14,22.0,25.0
08/26/2025 16:00 - 16:59,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,16,23.5,27.4
08/26/2025 17:00 - 17:59,0,7,13,1,0,0,0,0,0,0,0,0,0,0,0,21,22.0,25.0
08/26/2025 18:00 - 18:59,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,16,22.3,25.2
08/26/2025 19:00 - 19:59,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,12,19.3,24.4
08/26/2025 20:00 - 20:59,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,19.3,23.2
08/26/2025 21:00 - 21:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
08/26/2025 22:00 - 22:59,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,7,17.6,20.3
08/26/2025 23:00 - 23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/27/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/27/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/27/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/27/2025 03:00 - 03:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
08/27/2025 04:00 - 04:59,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20.0,21.3
08/27/2025 05:00 - 05:59,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,24.5,28.3
08/27/2025 06:00 - 06:59,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,10,21.1,24.6
08/27/2025 07:00 - 07:59,1,4,9,4,0,0,0,0,0,0,0,0,0,0,0,18,22.7,27.0
08/27/2025 08:00 - 08:59,0,5,14,3,0,0,0,0,0,0,0,0,0,0,0,22,23.0,25.7
08/27/2025 09:00 - 09:59,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,14,23.5,27.8
08/27/2025 10:00 - 10:59,2,2,9,2,1,0,0,0,0,0,0,0,0,0,0,16,22.4,26.3
08/27/2025 11:00 - 11:59,1,1,14,4,0,0,0,0,0,0,0,0,0,0,0,20,23.5,26.6
08/27/2025 12:00 - 12:59,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,12,21.9,27.2
08/27/2025 13:00 - 13:59,0,4,10,3,0,0,0,0,0,0,0,0,0,0,0,17,23.2,25.9
08/27/2025 14:00 - 14:59,1,7,10,1,0,0,0,0,0,0,0,0,0,0,0,19,21.2,24.8
08/27/2025 15:00 - 15:59,0,4,15,1,0,0,0,0,0,0,0,0,0,0,0,20,22.7,25.2
08/27/2025 16:00 - 16:59,2,7,19,1,0,0,0,0,0,0,0,0,0,0,0,29,21.5,25.0
08/27/2025 17:00 - 17:59,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,15,22.1,25.0
08/27/2025 18:00 - 18:59,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,14,23.1,25.7
08/27/2025 19:00 - 19:59,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,14,22.0,25.0
08/27/2025 20:00 - 20:59,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,12,20.8,25.3
08/27/2025 21:00 - 21:59,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,17.1,23.7
08/27/2025 22:00 - 22:59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,19.0,23.6
08/27/2025 23:00 - 23:59,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,23.2,24.8
08/28/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/28/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/28/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/28/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/28/2025 04:00 - 04:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
08/28/2025 05:00 - 05:59,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,25.4,27.9
08/28/2025 06:00 - 06:59,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,20.8,24.4
08/28/2025 07:00 - 07:59,1,2,9,3,0,0,0,0,0,0,0,0,0,0,0,15,22.9,26.4
08/28/2025 08:00 - 08:59,1,3,9,3,0,0,0,0,0,0,0,0,0,0,0,16,22.6,26.2
08/28/2025 09:00 - 09:59,1,5,11,1,1,0,0,0,0,0,0,0,0,0,0,19,22.2,25.4
08/28/2025 10:00 - 10:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
