"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4713 Welcome Ave N"
"Comments:","near 47th Ave N"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/08/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
07/10/2025 19:00 - 19:59,2,7,15,2,0,0,0,0,0,0,0,0,0,0,0,26,21.5,25.2
07/10/2025 20:00 - 20:59,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,19.7,24.2
07/10/2025 21:00 - 21:59,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,13,19.8,24.5
07/10/2025 22:00 - 22:59,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,21.7,24.0
07/10/2025 23:00 - 23:59,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,22.4,24.4
07/11/2025 00:00 - 00:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/11/2025 01:00 - 01:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,17.0
07/11/2025 02:00 - 02:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/11/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/11/2025 04:00 - 04:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/11/2025 05:00 - 05:59,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,19.6,23.9
07/11/2025 06:00 - 06:59,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,21.4,23.9
07/11/2025 07:00 - 07:59,1,5,10,3,0,0,0,0,0,0,0,0,0,0,0,19,22.2,25.4
07/11/2025 08:00 - 08:59,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,16,20.0,24.2
07/11/2025 09:00 - 09:59,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12,21.0,24.1
07/11/2025 10:00 - 10:59,0,7,13,1,0,0,0,0,0,0,0,0,0,0,0,21,22.0,25.0
07/11/2025 11:00 - 11:59,1,5,16,1,0,0,0,0,0,0,0,0,0,0,0,23,22.0,25.1
07/11/2025 12:00 - 12:59,1,4,14,1,0,0,0,0,0,0,0,0,0,0,0,20,22.0,25.1
07/11/2025 13:00 - 13:59,1,12,13,1,0,0,0,0,0,0,0,0,0,0,0,27,20.9,24.6
07/11/2025 14:00 - 14:59,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,20,22.0,24.8
07/11/2025 15:00 - 15:59,1,5,18,2,0,0,0,0,0,0,0,0,0,0,0,26,22.4,25.3
07/11/2025 16:00 - 16:59,2,9,10,1,0,0,0,0,0,0,0,0,0,0,0,22,20.5,24.6
07/11/2025 17:00 - 17:59,1,9,14,2,0,0,0,0,0,0,0,0,0,0,0,26,21.6,25.1
07/11/2025 18:00 - 18:59,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,20,21.0,24.5
07/11/2025 19:00 - 19:59,3,7,10,1,0,0,0,0,0,0,0,0,0,0,0,21,20.1,24.7
07/11/2025 20:00 - 20:59,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,13,22.4,25.3
07/11/2025 21:00 - 21:59,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,21.5,24.3
07/11/2025 22:00 - 22:59,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,22.5,24.6
07/11/2025 23:00 - 23:59,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,8,21.5,24.8
07/12/2025 00:00 - 00:59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,19.0,23.6
07/12/2025 01:00 - 01:59,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,20.4,22.9
07/12/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/12/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/12/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/12/2025 05:00 - 05:59,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,23.5,24.6
07/12/2025 06:00 - 06:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
07/12/2025 07:00 - 07:59,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,19.5,20.5
07/12/2025 08:00 - 08:59,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,15,20.1,24.3
07/12/2025 09:00 - 09:59,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,14,23.5,25.7
07/12/2025 10:00 - 10:59,1,5,9,5,1,0,0,0,0,0,0,0,0,0,0,21,23.2,28.4
07/12/2025 11:00 - 11:59,0,5,10,3,0,0,0,0,0,0,0,0,0,0,0,18,22.9,25.7
07/12/2025 12:00 - 12:59,1,6,16,3,0,0,0,0,0,0,0,0,0,0,0,26,22.4,25.6
07/12/2025 13:00 - 13:59,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0,15,22.7,25.2
07/12/2025 14:00 - 14:59,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,15,20.4,24.5
07/12/2025 15:00 - 15:59,1,12,10,0,0,0,0,0,0,0,0,0,0,0,0,23,20.3,24.0
07/12/2025 16:00 - 16:59,0,5,13,2,0,0,0,0,0,0,0,0,0,0,0,20,22.7,25.4
07/12/2025 17:00 - 17:59,1,4,9,2,0,0,0,0,0,0,0,0,0,0,0,16,22.0,25.5
07/12/2025 18:00 - 18:59,3,5,11,1,0,0,0,0,0,0,0,0,0,0,0,20,20.5,24.9
07/12/2025 19:00 - 19:59,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,12,21.9,25.2
07/12/2025 20:00 - 20:59,1,9,6,1,0,0,0,0,0,0,0,0,0,0,0,17,20.3,24.3
07/12/2025 21:00 - 21:59,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,21.0,24.3
07/12/2025 22:00 - 22:59,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,8,24.6,28.2
07/12/2025 23:00 - 23:59,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,14,21.4,24.4
07/13/2025 00:00 - 00:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
07/13/2025 01:00 - 01:59,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,24.5,35.5
07/13/2025 02:00 - 02:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
07/13/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/13/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/13/2025 05:00 - 05:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/13/2025 06:00 - 06:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
07/13/2025 07:00 - 07:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/13/2025 08:00 - 08:59,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,10,21.1,24.6
07/13/2025 09:00 - 09:59,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,14,21.1,24.6
07/13/2025 10:00 - 10:59,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0,16,23.5,25.6
07/13/2025 11:00 - 11:59,1,3,12,4,0,0,0,0,0,0,0,0,0,0,0,20,23.0,26.6
07/13/2025 12:00 - 12:59,3,9,13,1,0,0,0,0,0,0,0,0,0,0,0,26,20.4,24.7
07/13/2025 13:00 - 13:59,1,6,20,2,0,0,0,0,0,0,0,0,0,0,0,29,22.3,25.3
07/13/2025 14:00 - 14:59,0,17,27,2,0,0,0,0,0,0,0,0,0,0,0,46,21.8,25.0
07/13/2025 15:00 - 15:59,1,15,26,2,0,0,0,0,0,0,0,0,0,0,0,44,21.7,25.0
07/13/2025 16:00 - 16:59,1,10,21,1,0,0,0,0,0,0,0,0,0,0,0,33,21.7,24.9
07/13/2025 17:00 - 17:59,0,6,10,3,0,0,0,0,0,0,0,0,0,0,0,19,22.7,25.4
07/13/2025 18:00 - 18:59,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,18.5,23.9
07/13/2025 19:00 - 19:59,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,8,20.5,24.3
07/13/2025 20:00 - 20:59,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,13,20.3,23.6
07/13/2025 21:00 - 21:59,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,10,20.0,24.3
07/13/2025 22:00 - 22:59,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,9,22.2,25.1
07/13/2025 23:00 - 23:59,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,20.3,24.3
07/14/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/14/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/14/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/14/2025 03:00 - 03:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/14/2025 04:00 - 04:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
07/14/2025 05:00 - 05:59,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,22.0,24.2
07/14/2025 06:00 - 06:59,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,11,21.4,24.7
07/14/2025 07:00 - 07:59,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,13,21.2,24.6
07/14/2025 08:00 - 08:59,0,8,10,2,0,0,0,0,0,0,0,0,0,0,0,20,22.0,25.3
07/14/2025 09:00 - 09:59,0,7,11,3,0,0,0,0,0,0,0,0,0,0,0,21,22.5,25.7
07/14/2025 10:00 - 10:59,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0,15,22.7,25.2
07/14/2025 11:00 - 11:59,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,19,21.9,25.3
07/14/2025 12:00 - 12:59,1,13,15,1,0,0,0,0,0,0,0,0,0,0,0,30,21.0,24.7
07/14/2025 13:00 - 13:59,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,19,20.0,24.1
07/14/2025 14:00 - 14:59,1,7,14,1,0,0,0,0,0,0,0,0,0,0,0,23,21.6,24.9
07/14/2025 15:00 - 15:59,4,11,19,2,0,0,0,0,0,0,0,0,0,0,0,36,20.8,25.0
07/14/2025 16:00 - 16:59,0,8,22,2,0,0,0,0,0,0,0,0,0,0,0,32,22.6,25.3
07/14/2025 17:00 - 17:59,2,9,19,1,0,0,0,0,0,0,0,0,0,0,0,31,21.3,24.9
07/14/2025 18:00 - 18:59,2,8,15,0,0,0,0,0,0,0,0,0,0,0,0,25,20.8,24.6
07/14/2025 19:00 - 19:59,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11,22.1,24.7
07/14/2025 20:00 - 20:59,1,7,10,3,0,0,0,0,0,0,0,0,0,0,0,21,21.9,25.7
07/14/2025 21:00 - 21:59,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,12,23.0,25.3
07/14/2025 22:00 - 22:59,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,11,18.6,20.6
07/14/2025 23:00 - 23:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/15/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/15/2025 01:00 - 01:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
07/15/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/15/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/15/2025 04:00 - 04:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
07/15/2025 05:00 - 05:59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.5,19.0
07/15/2025 06:00 - 06:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
07/15/2025 07:00 - 07:59,0,8,16,2,0,0,0,0,0,0,0,0,0,0,0,26,22.3,25.3
07/15/2025 08:00 - 08:59,1,7,17,1,0,0,0,0,0,0,0,0,0,0,0,26,21.8,25.0
07/15/2025 09:00 - 09:59,0,7,11,2,0,0,0,0,0,0,0,0,0,0,0,20,22.2,25.3
07/15/2025 10:00 - 10:59,0,11,8,1,0,0,0,0,0,0,0,0,0,0,0,20,21.0,24.4
07/15/2025 11:00 - 11:59,0,8,13,1,0,0,0,0,0,0,0,0,0,0,0,22,21.9,24.9
07/15/2025 12:00 - 12:59,0,7,17,1,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0
