"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4713 Welcome Ave N"
"Comments:","near 47th Ave N"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/08/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Northbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
07/10/2025 23:00 - 23:59,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,23.4,24.8
07/11/2025 00:00 - 00:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
07/11/2025 01:00 - 01:59,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,21.0,23.3
07/11/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
07/11/2025 03:00 - 03:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
07/11/2025 04:00 - 04:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
07/11/2025 05:00 - 05:59,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,22.0,24.2
07/11/2025 06:00 - 06:59,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,12,22.6,25.2
07/11/2025 07:00 - 07:59,0,6,10,2,1,0,0,0,0,0,0,0,0,0,0,19,22.9,25.1
07/11/2025 08:00 - 08:59,1,9,14,1,0,0,0,0,0,0,0,0,0,0,0,25,21.3,24.8
07/11/2025 09:00 - 09:59,0,10,19,2,0,0,0,0,0,0,0,0,0,0,0,31,22.2,25.2
07/11/2025 10:00 - 10:59,0,6,15,2,0,0,0,0,0,0,0,0,0,0,0,23,22.6,25.4
07/11/2025 11:00 - 11:59,0,3,19,3,0,0,0,0,0,0,0,0,0,0,0,25,23.4,25.7
07/11/2025 12:00 - 12:59,0,4,28,2,0,0,0,0,0,0,0,0,0,0,0,34,23.2,25.4
07/11/2025 13:00 - 13:59,2,13,16,4,0,0,0,0,0,0,0,0,0,0,0,35,21.5,25.5
07/11/2025 14:00 - 14:59,2,11,12,1,0,0,0,0,0,0,0,0,0,0,0,26,20.5,24.6
07/11/2025 15:00 - 15:59,2,10,14,3,1,0,0,0,0,0,0,0,0,0,0,30,21.8,25.6
07/11/2025 16:00 - 16:59,3,11,12,2,1,0,0,0,0,0,0,0,0,0,0,29,20.9,25.2
07/11/2025 17:00 - 17:59,1,5,13,1,0,0,0,0,0,0,0,0,0,0,0,20,21.8,25.0
07/11/2025 18:00 - 18:59,2,7,15,1,1,0,0,0,0,0,0,0,0,0,0,26,21.7,25.2
07/11/2025 19:00 - 19:59,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,9,22.3,24.7
07/11/2025 20:00 - 20:59,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,15,22.5,25.1
07/11/2025 21:00 - 21:59,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7,21.3,24.6
07/11/2025 22:00 - 22:59,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,14,21.1,24.6
07/11/2025 23:00 - 23:59,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,7,21.9,25.1
07/12/2025 00:00 - 00:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
07/12/2025 01:00 - 01:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
07/12/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/12/2025 03:00 - 03:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
07/12/2025 04:00 - 04:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
07/12/2025 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/12/2025 06:00 - 06:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/12/2025 07:00 - 07:59,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,22.4,24.8
07/12/2025 08:00 - 08:59,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,13,23.1,24.9
07/12/2025 09:00 - 09:59,1,7,23,3,0,0,0,0,0,0,0,0,0,0,0,34,22.5,25.4
07/12/2025 10:00 - 10:59,1,2,11,3,1,0,0,0,0,0,0,0,0,0,0,18,23.5,27.3
07/12/2025 11:00 - 11:59,0,1,23,3,0,0,0,0,0,0,0,0,0,0,0,27,23.8,25.7
07/12/2025 12:00 - 12:59,0,9,10,1,0,0,0,0,0,0,0,0,0,0,0,20,21.5,24.8
07/12/2025 13:00 - 13:59,0,11,14,1,0,0,0,0,0,0,0,0,0,0,0,26,21.5,24.8
07/12/2025 14:00 - 14:59,1,7,11,1,0,0,0,0,0,0,0,0,0,0,0,20,21.3,24.9
07/12/2025 15:00 - 15:59,4,17,4,0,0,0,0,0,0,0,0,0,0,0,0,25,18.0,20.7
07/12/2025 16:00 - 16:59,2,9,17,0,0,0,0,0,0,0,0,0,0,0,0,28,20.9,24.6
07/12/2025 17:00 - 17:59,2,9,13,1,0,0,0,0,0,0,0,0,0,0,0,25,20.8,24.8
07/12/2025 18:00 - 18:59,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,19,20.0,24.1
07/12/2025 19:00 - 19:59,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,16,20.0,24.2
07/12/2025 20:00 - 20:59,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6,21.0,24.0
07/12/2025 21:00 - 21:59,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12,21.8,24.6
07/12/2025 22:00 - 22:59,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,15,21.3,24.6
07/12/2025 23:00 - 23:59,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,18.8,22.9
07/13/2025 00:00 - 00:59,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,19.5,23.7
07/13/2025 01:00 - 01:59,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,17.5,20.5
07/13/2025 02:00 - 02:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
07/13/2025 03:00 - 03:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/13/2025 04:00 - 04:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/13/2025 05:00 - 05:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/13/2025 06:00 - 06:59,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,22.4,24.4
07/13/2025 07:00 - 07:59,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,11,21.2,24.6
07/13/2025 08:00 - 08:59,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,16,22.3,25.4
07/13/2025 09:00 - 09:59,1,0,16,2,0,0,0,0,0,0,0,0,0,0,0,19,23.3,25.6
07/13/2025 10:00 - 10:59,1,4,16,1,0,0,0,0,0,0,0,0,0,0,0,22,22.2,25.1
07/13/2025 11:00 - 11:59,0,8,21,1,0,0,0,0,0,0,0,0,0,0,0,30,22.3,25.0
07/13/2025 12:00 - 12:59,1,5,25,3,0,0,0,0,0,0,0,0,0,0,0,34,22.8,25.5
07/13/2025 13:00 - 13:59,2,7,24,2,0,0,0,0,0,0,0,0,0,0,0,35,22.0,25.2
07/13/2025 14:00 - 14:59,2,7,25,4,1,0,0,0,0,0,0,0,0,0,0,39,22.7,25.7
07/13/2025 15:00 - 15:59,1,8,23,5,0,0,0,0,0,0,0,0,0,0,0,37,22.7,25.8
07/13/2025 16:00 - 16:59,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,22,23.9,25.8
07/13/2025 17:00 - 17:59,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,16,23.1,25.3
07/13/2025 18:00 - 18:59,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,12,21.1,24.9
07/13/2025 19:00 - 19:59,0,2,6,3,0,1,0,0,0,0,0,0,0,0,0,12,25.1,28.8
07/13/2025 20:00 - 20:59,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,14,23.5,25.7
07/13/2025 21:00 - 21:59,1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,20,20.8,24.4
07/13/2025 22:00 - 22:59,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,10,22.4,25.2
07/13/2025 23:00 - 23:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
07/14/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/14/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/14/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/14/2025 03:00 - 03:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/14/2025 04:00 - 04:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
07/14/2025 05:00 - 05:59,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,20.3,24.3
07/14/2025 06:00 - 06:59,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,10,23.9,26.0
07/14/2025 07:00 - 07:59,0,6,18,1,1,0,0,0,0,0,0,0,0,0,0,26,22.9,25.3
07/14/2025 08:00 - 08:59,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,24,21.8,24.7
07/14/2025 09:00 - 09:59,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,23,21.3,24.5
07/14/2025 10:00 - 10:59,0,6,16,1,0,0,0,0,0,0,0,0,0,0,0,23,22.4,25.1
07/14/2025 11:00 - 11:59,0,6,15,2,0,1,0,0,0,0,0,0,0,0,0,24,23.3,25.6
07/14/2025 12:00 - 12:59,0,6,14,3,0,0,0,0,0,0,0,0,0,0,0,23,22.8,25.7
07/14/2025 13:00 - 13:59,2,13,11,0,0,0,0,0,0,0,0,0,0,0,0,26,20.0,24.0
07/14/2025 14:00 - 14:59,1,14,15,2,1,0,0,0,0,0,0,0,0,0,0,33,21.5,25.2
07/14/2025 15:00 - 15:59,2,7,13,3,0,0,0,0,0,0,0,0,0,0,0,25,21.6,25.5
07/14/2025 16:00 - 16:59,3,18,24,2,0,0,0,0,0,0,0,0,0,0,0,47,21.0,24.8
07/14/2025 17:00 - 17:59,2,11,21,0,0,0,0,0,0,0,0,0,0,0,0,34,21.1,24.7
07/14/2025 18:00 - 18:59,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,26,20.2,24.2
07/14/2025 19:00 - 19:59,2,9,16,0,0,0,0,0,0,0,0,0,0,0,0,27,20.9,24.6
07/14/2025 20:00 - 20:59,0,7,14,1,0,0,0,0,0,0,0,0,0,0,0,22,22.1,25.0
07/14/2025 21:00 - 21:59,1,3,7,2,0,0,0,0,0,0,0,0,0,0,0,13,22.0,24.9
07/14/2025 22:00 - 22:59,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9,21.2,24.1
07/14/2025 23:00 - 23:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
07/15/2025 00:00 - 00:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/15/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/15/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/15/2025 03:00 - 03:59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,21.7,23.6
07/15/2025 04:00 - 04:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
07/15/2025 05:00 - 05:59,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6,24.2,24.0
07/15/2025 06:00 - 06:59,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,12,22.8,25.3
07/15/2025 07:00 - 07:59,1,3,20,3,0,0,0,0,0,0,0,0,0,0,0,27,23.0,25.6
07/15/2025 08:00 - 08:59,0,6,25,1,0,0,0,0,0,0,0,0,0,0,0,32,22.7,25.1
07/15/2025 09:00 - 09:59,0,5,12,5,0,0,0,0,0,0,0,0,0,0,0,22,23.5,27.2
07/15/2025 10:00 - 10:59,0,4,16,2,0,0,0,0,0,0,0,0,0,0,0,22,23.0,25.4
07/15/2025 11:00 - 11:59,2,7,12,6,1,0,0,0,0,0,0,0,0,0,0,28,22.7,27.9
07/15/2025 12:00 - 12:59,1,1,11,2,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0.0
