"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","6001 32nd Ave N"
"Comments:","Basset Creek Park"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/2/2025"
"Start Time:","00:00"
"Export Version:","All V2.03"
"Scheme:","FHWA"
"Scheme ID:","1"
"Interval:","60 Min"
"Title:","All-In-One (Westbound / Eastbound)"
"Date/Time","Volume - Westbound","Volume - Eastbound","Class #1 - Westbound","Class #2 - Westbound","Class #3 - Westbound","Class #4 - Westbound","Class #5 - Westbound","Class #6 - Westbound","Class #7 - Westbound","Class #8 - Westbound","Class #9 - Westbound","Class #10 - Westbound","Class #11 - Westbound","Class #12 - Westbound","Class #13 - Westbound","Class #1 - Eastbound","Class #2 - Eastbound","Class #3 - Eastbound","Class #4 - Eastbound","Class #5 - Eastbound","Class #6 - Eastbound","Class #7 - Eastbound","Class #8 - Eastbound","Class #9 - Eastbound","Class #10 - Eastbound","Class #11 - Eastbound","Class #12 - Eastbound","Class #13 - Eastbound","5-15 MPH  - Westbound","16-20 MPH  - Westbound","21-25 MPH  - Westbound","26-30 MPH  - Westbound","31-35 MPH  - Westbound","36-40 MPH  - Westbound","41-45 MPH  - Westbound","46-50 MPH  - Westbound","51-55 MPH  - Westbound","56-60 MPH  - Westbound","61-65 MPH  - Westbound","66-70 MPH  - Westbound","71-71 MPH  - Westbound","76-80 MPH  - Westbound","81-99 MPH  - Westbound","5-15 MPH  - Eastbound","16-20 MPH  - Eastbound","21-25 MPH  - Eastbound","26-30 MPH  - Eastbound","31-35 MPH  - Eastbound","36-40 MPH  - Eastbound","41-45 MPH  - Eastbound","46-50 MPH  - Eastbound","51-55 MPH  - Eastbound","56-60 MPH  - Eastbound","61-65 MPH  - Eastbound","66-70 MPH  - Eastbound","71-71 MPH  - Eastbound","76-80 MPH  - Eastbound","81-99 MPH  - Eastbound"
09/02/2025 21:00,5,8,0,3,1,0,1,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0
09/02/2025 22:00,2,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0
09/02/2025 23:00,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 03:00,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
09/03/2025 04:00,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 05:00,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 06:00,8,8,0,7,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0
09/03/2025 07:00,23,6,0,17,2,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,4,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0
09/03/2025 08:00,21,8,0,17,2,1,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,4,2,7,7,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0
09/03/2025 09:00,17,24,1,12,1,0,2,0,1,0,0,0,0,0,0,0,18,5,0,1,0,0,0,0,0,0,0,0,2,4,0,5,2,2,1,0,0,0,0,0,0,0,0,1,3,6,9,4,1,0,0,0,0,0,0,0,0,0
09/03/2025 10:00,9,14,0,8,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,3,0,0,0,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,5,3,2,1,1,0,0,0,0,0,0,0,0
09/03/2025 11:00,23,20,0,18,2,0,3,0,0,0,0,0,0,0,0,0,16,2,0,2,0,0,0,0,0,0,0,0,2,2,7,8,3,1,0,0,0,0,0,0,0,0,0,1,1,5,6,3,2,2,0,0,0,0,0,0,0,0
09/03/2025 12:00,17,26,1,12,2,0,1,1,0,0,0,0,0,0,0,0,20,4,0,1,1,0,0,0,0,0,0,0,1,4,7,4,1,0,0,0,0,0,0,0,0,0,0,1,1,6,9,7,2,0,0,0,0,0,0,0,0,0
09/03/2025 13:00,27,21,0,26,0,0,1,0,0,0,0,0,0,0,0,0,17,3,0,1,0,0,0,0,0,0,0,0,0,7,2,9,5,3,1,0,0,0,0,0,0,0,0,2,2,2,7,5,2,0,0,0,0,1,0,0,0,0
09/03/2025 14:00,19,31,0,14,3,0,2,0,0,0,0,0,0,0,0,0,23,3,1,3,1,0,0,0,0,0,0,0,1,1,6,8,2,1,0,0,0,0,0,0,0,0,0,1,3,9,6,7,4,1,0,0,0,0,0,0,0,0
09/03/2025 15:00,25,33,0,21,1,0,1,1,1,0,0,0,0,0,0,0,24,4,0,5,0,0,0,0,0,0,0,0,3,2,3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,4,2,0,0,0,0,0,0,0,0
09/03/2025 16:00,29,52,1,21,2,1,4,0,0,0,0,0,0,0,0,0,42,6,0,4,0,0,0,0,0,0,0,0,2,7,6,9,5,0,0,0,0,0,0,0,0,0,0,4,3,6,20,15,4,0,0,0,0,0,0,0,0,0
09/03/2025 17:00,26,51,0,23,2,0,1,0,0,0,0,0,0,0,0,0,43,3,0,4,1,0,0,0,0,0,0,0,2,5,3,12,4,0,0,0,0,0,0,0,0,0,0,9,1,5,15,14,6,1,0,0,0,0,0,0,0,0
09/03/2025 18:00,17,29,0,14,1,0,1,1,0,0,0,0,0,0,0,0,23,4,0,2,0,0,0,0,0,0,0,0,2,3,4,6,2,0,0,0,0,0,0,0,0,0,0,4,1,3,11,10,0,0,0,0,0,0,0,0,0,0
09/03/2025 19:00,17,33,1,14,1,0,0,1,0,0,0,0,0,0,0,0,27,4,0,2,0,0,0,0,0,0,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,6,2,12,9,3,1,0,0,0,0,0,0,0,0,0
09/03/2025 20:00,5,13,0,4,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0
09/03/2025 21:00,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
09/03/2025 22:00,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
09/03/2025 23:00,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
09/04/2025 00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 01:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 02:00,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
09/04/2025 03:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 05:00,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 06:00,16,4,0,12,2,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
09/04/2025 07:00,26,7,0,22,2,0,1,0,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,8,9,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0
09/04/2025 08:00,21,15,0,15,2,3,0,1,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,1,5,5,5,4,1,0,0,0,0,0,0,0,0,0,2,0,2,6,3,1,0,1,0,0,0,0,0,0,0
09/04/2025 09:00,26,23,0,18,3,0,3,1,0,0,1,0,0,0,0,0,19,3,0,1,0,0,0,0,0,0,0,0,2,3,3,7,9,2,0,0,0,0,0,0,0,0,0,2,2,2,6,6,4,0,1,0,0,0,0,0,0,0
09/04/2025 10:00,22,23,0,19,1,0,2,0,0,0,0,0,0,0,0,0,19,2,0,2,0,0,0,0,0,0,0,0,1,2,6,8,4,1,0,0,0,0,0,0,0,0,0,2,1,0,8,9,3,0,0,0,0,0,0,0,0,0
09/04/2025 11:00,19,15,0,15,0,0,4,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,0,3,2,2,7,3,2,0,0,0,0,0,0,0,0,0,0,2,1,1,6,2,2,1,0,0,0,0,0,0,0
09/04/2025 12:00,12,20,0,10,1,0,1,0,0,0,0,0,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,0,3,1,5,3,0,0,0,0,0,0,0,0,0,0,2,0,4,6,4,3,1,0,0,0,0,0,0,0,0
09/04/2025 13:00,19,24,0,13,2,0,2,2,0,0,0,0,0,0,0,0,12,6,0,6,0,0,0,0,0,0,0,0,5,2,3,8,0,1,0,0,0,0,0,0,0,0,0,2,1,6,8,6,1,0,0,0,0,0,0,0,0,0
09/04/2025 14:00,19,28,0,13,0,0,4,1,1,0,0,0,0,0,0,0,21,2,1,3,1,0,0,0,0,0,0,0,5,2,4,6,1,1,0,0,0,0,0,0,0,0,0,2,5,5,3,11,2,0,0,0,0,0,0,0,0,0
09/04/2025 15:00,26,41,0,25,0,0,1,0,0,0,0,0,0,0,0,0,34,1,0,6,0,0,0,0,0,0,0,0,2,8,2,9,4,1,0,0,0,0,0,0,0,0,0,1,2,7,18,8,4,1,0,0,0,0,0,0,0,0
09/04/2025 16:00,24,46,0,19,2,1,2,0,0,0,0,0,0,0,0,0,38,1,0,5,1,0,1,0,0,0,0,0,1,5,6,10,2,0,0,0,0,0,0,0,0,0,0,3,4,3,15,11,8,1,1,0,0,0,0,0,0,0
09/04/2025 17:00,20,29,0,17,0,0,2,1,0,0,0,0,0,0,0,0,25,3,0,1,0,0,0,0,0,0,0,0,1,3,4,7,4,1,0,0,0,0,0,0,0,0,0,1,2,7,9,7,2,1,0,0,0,0,0,0,0,0
09/04/2025 18:00,7,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,2,0,6,3,3,2,0,0,0,0,0,0,0,0,0
09/04/2025 19:00,10,18,0,9,0,0,0,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1,2,2,8,4,1,0,0,0,0,0,0,0,0,0
09/04/2025 20:00,14,12,0,13,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0,0,0,0,0,0,0,0,0,0
09/04/2025 21:00,7,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
09/04/2025 22:00,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
09/04/2025 23:00,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
09/05/2025 00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
09/05/2025 01:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
09/05/2025 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/05/2025 03:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/05/2025 04:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
09/05/2025 05:00,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
09/05/2025 06:00,15,4,0,11,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
09/05/2025 07:00,16,13,0,15,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,0,0,3,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,0,0,0,0,0,0,0,0,0
09/05/2025 08:00,21,12,0,14,1,3,2,1,0,0,0,0,0,0,0,0,5,5,0,1,0,1,0,0,0,0,0,0,2,3,0,12,4,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,1,0,0,0,0,0,0,0,0,0
09/05/2025 09:00,20,25,1,14,1,0,2,2,0,0,0,0,0,0,0,1,17,2,0,5,0,0,0,0,0,0,0,0,3,3,5,6,2,1,0,0,0,0,0,0,0,0,0,0,1,4,9,4,7,0,0,0,0,0,0,0,0,0
09/05/2025 10:00,13,16,0,11,1,0,1,0,0,0,0,0,0,0,0,0,10,2,0,4,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,0,0,0,0,0,0,0,0,0,0
09/05/2025 11:00,17,22,1,13,2,0,1,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,1,5,4,4,3,0,0,0,0,0,0,0,0,0,0,3,2,2,2,5,6,2,0,0,0,0,0,0,0,0
09/05/2025 12:00,20,26,0,18,0,0,1,1,0,0,0,0,0,0,0,0,21,3,0,2,0,0,0,0,0,0,0,0,3,1,2,7,5,1,1,0,0,0,0,0,0,0,0,1,0,3,13,6,2,1,0,0,0,0,0,0,0,0
09/05/2025 13:00,20,19,1,14,1,0,4,0,0,0,0,0,0,0,0,1,15,0,0,3,0,0,0,0,0,0,0,0,2,2,5,6,5,0,0,0,0,0,0,0,0,0,0,1,0,4,7,6,0,1,0,0,0,0,0,0,0,0
09/05/2025 14:00,19,23,0,15,1,0,3,0,0,0,0,0,0,0,0,0,15,2,1,4,1,0,0,0,0,0,0,0,0,5,4,7,2,0,1,0,0,0,0,0,0,0,0,3,3,6,2,8,1,0,0,0,0,0,0,0,0,0
09/05/2025 15:00,29,33,0,24,3,0,2,0,0,0,0,0,0,0,0,0,27,1,0,5,0,0,0,0,0,0,0,0,1,7,3,13,3,2,0,0,0,0,0,0,0,0,0,1,1,7,7,12,4,1,0,0,0,0,0,0,0,0
09/05/2025 16:00,21,44,1,17,0,1,2,0,0,0,0,0,0,0,0,0,38,4,1,1,0,0,0,0,0,0,0,0,3,2,7,4,4,1,0,0,0,0,0,0,0,0,0,3,2,10,9,14,5,1,0,0,0,0,0,0,0,0
09/05/2025 17:00,20,51,0,17,2,0,1,0,0,0,0,0,0,0,0,0,45,2,0,3,1,0,0,0,0,0,0,0,4,5,3,4,3,1,0,0,0,0,0,0,0,0,0,8,6,9,11,14,2,1,0,0,0,0,0,0,0,0
09/05/2025 18:00,23,25,0,21,2,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,0,0,0,0,1,4,6,8,4,0,0,0,0,0,0,0,0,0,0,2,1,3,8,8,3,0,0,0,0,0,0,0,0,0
09/05/2025 19:00,23,29,0,19,1,0,3,0,0,0,0,0,0,0,0,0,24,3,0,2,0,0,0,0,0,0,0,0,1,4,10,4,3,1,0,0,0,0,0,0,0,0,0,7,4,7,6,4,1,0,0,0,0,0,0,0,0,0
09/05/2025 20:00,16,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1,1,4,3,5,2,0,0,0,0,0,0,0,0,0,1,3,3,2,4,5,0,0,0,0,0,0,0,0,0
09/05/2025 21:00,7,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,0,0,0,0,0
09/05/2025 22:00,6,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,5,1,1,0,0,0,0,0,0,0,0
09/05/2025 23:00,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
09/06/2025 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 01:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 04:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 05:00,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
09/06/2025 06:00,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
09/06/2025 07:00,7,5,0,5,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
09/06/2025 08:00,18,10,0,13,1,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,2,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,1,1,0,0,0,0,0,0,0,0
09/06/2025 09:00,12,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,1,0,0,0,0,0,0,0,0,0
