"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:","3624 Welcome Ave N"
"Location:","3624 Welcome Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","05/06/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
05/08/2025 14:00 - 14:59,0,3,12,29,19,3,1,0,0,0,0,0,0,0,0,67,29.2,34.3
05/08/2025 15:00 - 15:59,6,11,39,27,17,2,0,0,0,0,0,0,0,0,0,102,25.5,31.9
05/08/2025 16:00 - 16:59,1,6,10,31,26,5,0,0,0,0,0,0,0,0,0,79,29.1,34.6
05/08/2025 17:00 - 17:59,1,1,9,25,17,2,0,0,0,0,0,0,0,0,0,55,29.0,34.0
05/08/2025 18:00 - 18:59,0,2,13,27,20,2,0,0,0,0,0,0,0,0,0,64,29.0,34.0
05/08/2025 19:00 - 19:59,2,4,9,25,3,2,0,1,0,0,0,0,0,0,0,46,27.0,30.7
05/08/2025 20:00 - 20:59,1,0,11,17,3,0,0,0,0,0,0,0,0,0,0,32,26.6,30.3
05/08/2025 21:00 - 21:59,0,3,5,9,6,0,0,0,1,0,0,0,0,0,0,24,28.4,33.4
05/08/2025 22:00 - 22:59,0,0,6,9,2,1,0,0,0,0,0,0,0,0,0,18,27.9,30.5
05/08/2025 23:00 - 23:59,0,1,4,10,2,0,0,0,0,0,0,0,0,0,0,17,27.3,30.5
05/09/2025 00:00 - 00:59,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,25.0,30.5
05/09/2025 01:00 - 01:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
05/09/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
05/09/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/09/2025 04:00 - 04:59,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,23.7,31.3
05/09/2025 05:00 - 05:59,0,1,5,7,3,1,0,0,0,0,0,0,0,0,0,17,27.8,32.6
05/09/2025 06:00 - 06:59,0,1,3,9,6,1,0,0,0,0,0,0,0,0,0,20,29.1,33.9
05/09/2025 07:00 - 07:59,1,2,36,33,17,3,0,0,0,0,0,0,0,0,0,92,27.4,32.7
05/09/2025 08:00 - 08:59,1,3,12,31,18,3,0,0,0,0,0,0,0,0,0,68,28.6,33.9
05/09/2025 09:00 - 09:59,0,2,2,17,13,2,2,0,0,0,0,0,0,0,0,38,30.7,35.2
05/09/2025 10:00 - 10:59,2,2,5,25,10,1,0,0,0,0,0,0,0,0,0,45,28.0,32.9
05/09/2025 11:00 - 11:59,0,1,5,14,9,5,0,0,0,0,0,0,0,0,0,34,30.2,35.7
05/09/2025 12:00 - 12:59,0,0,8,21,8,3,2,0,0,0,0,0,0,0,0,42,29.9,34.9
05/09/2025 13:00 - 13:59,0,1,5,24,12,3,0,0,0,0,0,0,0,0,0,45,29.7,34.2
05/09/2025 14:00 - 14:59,2,3,12,20,14,4,0,0,0,0,0,0,0,0,0,55,28.2,34.3
05/09/2025 15:00 - 15:59,11,10,31,37,15,3,0,0,0,0,0,0,0,0,0,107,25.2,31.5
05/09/2025 16:00 - 16:59,1,5,15,22,12,2,0,0,0,0,0,0,0,0,0,57,27.4,33.1
05/09/2025 17:00 - 17:59,3,1,22,32,6,3,0,0,0,0,0,0,0,0,0,67,26.8,30.8
05/09/2025 18:00 - 18:59,0,0,13,26,11,2,0,0,0,0,0,0,0,0,0,52,28.7,33.1
05/09/2025 19:00 - 19:59,4,3,16,13,6,2,0,0,0,0,0,0,0,0,0,44,25.5,31.8
05/09/2025 20:00 - 20:59,4,1,14,17,2,2,0,0,0,0,0,0,0,0,0,40,25.4,30.3
05/09/2025 21:00 - 21:59,1,2,8,14,9,6,0,0,0,0,0,0,0,0,0,40,29.1,35.7
05/09/2025 22:00 - 22:59,0,0,2,15,1,4,0,0,0,0,0,0,0,0,0,22,30.0,36.3
05/09/2025 23:00 - 23:59,0,0,3,7,3,2,0,0,0,0,0,0,0,0,0,15,29.7,34.8
05/10/2025 00:00 - 00:59,1,1,2,7,4,0,0,1,0,0,0,0,0,0,0,16,28.4,33.6
05/10/2025 01:00 - 01:59,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,7,29.7,33.3
05/10/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
05/10/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/10/2025 04:00 - 04:59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,33.0,37.0
05/10/2025 05:00 - 05:59,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,24.5,28.3
05/10/2025 06:00 - 06:59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,28.3,29.4
05/10/2025 07:00 - 07:59,0,0,1,6,9,2,0,0,0,0,0,0,0,0,0,18,31.8,35.3
05/10/2025 08:00 - 08:59,2,1,1,17,10,2,0,0,0,0,0,0,0,0,0,33,29.0,34.3
05/10/2025 09:00 - 09:59,1,0,0,18,8,0,0,0,0,0,0,0,0,0,0,27,29.3,33.2
05/10/2025 10:00 - 10:59,0,1,3,17,14,9,0,0,0,0,0,0,0,0,0,44,31.5,37.1
05/10/2025 11:00 - 11:59,2,1,4,21,10,4,1,0,0,0,0,0,0,0,0,43,29.4,35.0
05/10/2025 12:00 - 12:59,0,2,8,16,20,4,1,1,0,0,0,0,0,0,0,52,30.7,35.4
05/10/2025 13:00 - 13:59,0,2,9,18,16,1,0,1,0,0,0,0,0,0,0,47,29.4,34.3
05/10/2025 14:00 - 14:59,1,0,17,18,13,2,0,0,0,0,0,0,0,0,0,51,28.1,33.6
05/10/2025 15:00 - 15:59,0,4,9,30,8,1,0,0,0,0,0,0,0,0,0,52,27.8,31.4
05/10/2025 16:00 - 16:59,1,1,12,14,8,1,0,0,0,0,0,0,0,0,0,37,27.4,32.8
05/10/2025 17:00 - 17:59,2,2,12,31,7,0,0,0,0,0,0,0,0,0,0,54,27.0,30.7
05/10/2025 18:00 - 18:59,3,1,15,28,11,5,0,0,0,0,0,0,0,0,0,63,27.9,33.8
05/10/2025 19:00 - 19:59,1,2,15,26,6,2,0,0,0,0,0,0,0,0,0,52,27.3,30.8
05/10/2025 20:00 - 20:59,0,0,5,12,1,0,0,0,0,0,0,0,0,0,0,18,27.3,30.1
05/10/2025 21:00 - 21:59,1,1,8,15,11,1,0,0,0,0,0,0,0,0,0,37,28.4,33.7
05/10/2025 22:00 - 22:59,1,1,3,7,1,0,0,0,0,0,0,0,0,0,0,13,25.4,30.0
05/10/2025 23:00 - 23:59,0,4,4,5,2,0,0,0,0,0,0,0,0,0,0,15,25.1,30.3
05/11/2025 00:00 - 00:59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,28.3,29.4
05/11/2025 01:00 - 01:59,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,6,27.5,29.0
05/11/2025 02:00 - 02:59,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,7,24.1,27.1
05/11/2025 03:00 - 03:59,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,25.8,30.5
05/11/2025 04:00 - 04:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
05/11/2025 05:00 - 05:59,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,6,26.2,32.5
05/11/2025 06:00 - 06:59,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,7,26.9,30.1
05/11/2025 07:00 - 07:59,0,0,1,2,5,3,0,0,0,0,0,0,0,0,0,11,32.9,37.4
05/11/2025 08:00 - 08:59,0,3,1,8,5,1,0,0,0,0,0,0,0,0,0,18,28.4,33.8
05/11/2025 09:00 - 09:59,0,1,16,15,8,2,0,0,0,0,0,0,0,0,0,42,27.8,33.0
05/11/2025 10:00 - 10:59,1,0,10,15,14,0,0,0,0,0,0,0,0,0,0,40,28.5,33.7
05/11/2025 11:00 - 11:59,1,3,20,25,12,4,0,0,0,0,0,0,0,0,0,65,27.7,33.4
05/11/2025 12:00 - 12:59,0,1,2,23,15,2,0,0,0,0,0,0,0,0,0,43,30.2,34.3
05/11/2025 13:00 - 13:59,2,0,10,14,19,2,3,0,0,0,0,0,0,0,0,50,30.0,35.2
05/11/2025 14:00 - 14:59,0,3,14,21,10,1,0,0,0,0,0,0,0,0,0,49,27.7,32.6
05/11/2025 15:00 - 15:59,2,3,10,26,9,1,0,0,0,0,0,0,0,0,0,51,27.3,32.0
05/11/2025 16:00 - 16:59,1,1,4,11,11,2,3,0,0,0,0,0,0,0,0,33,30.6,34.9
05/11/2025 17:00 - 17:59,0,4,13,26,12,2,2,0,0,0,0,0,0,0,0,59,28.6,33.8
05/11/2025 18:00 - 18:59,1,2,4,15,13,0,1,0,0,0,0,0,0,0,0,36,29.1,34.1
05/11/2025 19:00 - 19:59,1,6,9,10,6,1,0,0,0,0,0,0,0,0,0,33,25.9,32.3
05/11/2025 20:00 - 20:59,0,3,12,17,1,0,0,0,0,0,0,0,0,0,0,33,25.9,29.7
05/11/2025 21:00 - 21:59,0,0,5,9,9,0,0,0,0,0,0,0,0,0,0,23,29.3,33.8
05/11/2025 22:00 - 22:59,0,2,3,5,3,1,0,0,0,0,0,0,0,0,0,14,27.6,33.3
05/11/2025 23:00 - 23:59,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,5,30.2,33.9
05/12/2025 00:00 - 00:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
05/12/2025 01:00 - 01:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
05/12/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/12/2025 03:00 - 03:59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,30.5,32.0
05/12/2025 04:00 - 04:59,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,7,23.0,27.1
05/12/2025 05:00 - 05:59,0,0,1,9,2,2,0,0,0,0,0,0,0,0,0,14,30.2,34.5
05/12/2025 06:00 - 06:59,0,1,4,7,9,1,0,0,0,0,0,0,0,0,0,22,29.5,34.4
05/12/2025 07:00 - 07:59,0,5,32,35,13,2,0,0,0,0,0,0,0,0,0,87,27.0,31.6
05/12/2025 08:00 - 08:59,1,4,16,22,16,5,0,0,0,0,0,0,0,0,0,64,28.4,34.4
05/12/2025 09:00 - 09:59,1,2,15,9,6,1,0,1,0,0,0,0,0,0,0,35,26.9,32.9
05/12/2025 10:00 - 10:59,3,3,14,12,6,1,0,0,0,0,0,0,0,0,0,39,25.5,31.5
05/12/2025 11:00 - 11:59,0,3,4,10,10,3,0,0,0,0,0,0,0,0,0,30,29.5,35.0
05/12/2025 12:00 - 12:59,1,2,11,19,11,0,0,0,0,0,0,0,0,0,0,44,27.6,32.8
05/12/2025 13:00 - 13:59,1,1,7,15,10,2,0,0,0,0,0,0,0,0,0,36,28.6,34.0
05/12/2025 14:00 - 14:59,3,2,17,19,9,1,1,0,0,0,0,0,0,0,0,52,26.7,32.5
05/12/2025 15:00 - 15:59,5,12,33,36,10,1,0,0,0,0,0,0,0,0,0,97,25.2,30.4
05/12/2025 16:00 - 16:59,2,2,19,30,13,2,0,0,0,0,0,0,0,0,0,68,27.5,32.7
05/12/2025 17:00 - 17:59,1,2,3,35,16,2,0,0,0,0,0,0,0,0,0,59,29.3,33.7
05/12/2025 18:00 - 18:59,0,1,9,37,8,1,0,0,0,0,0,0,0,0,0,56,28.4,31.1
05/12/2025 19:00 - 19:59,1,1,13,10,12,1,0,0,0,0,0,0,0,0,0,38,27.8,33.8
05/12/2025 20:00 - 20:59,0,1,12,14,6,2,0,0,0,0,0,0,0,0,0,35,27.9,32.9
05/12/2025 21:00 - 21:59,2,0,10,12,7,3,0,0,0,0,0,0,0,0,0,34,27.9,34.1
05/12/2025 22:00 - 22:59,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,10,26.3,30.0
05/12/2025 23:00 - 23:59,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,7,29.7,33.4
05/13/2025 00:00 - 00:59,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,6,26.8,33.7
05/13/2025 01:00 - 01:59,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,33.3,34.4
05/13/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
05/13/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/13/2025 04:00 - 04:59,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,6,26.8,34.0
05/13/2025 05:00 - 05:59,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,11,31.6,35.6
05/13/2025 06:00 - 06:59,2,1,2,5,9,1,0,0,0,0,0,0,0,0,0,20,28.4,34.6
05/13/2025 07:00 - 07:59,0,3,34,39,25,1,0,0,0,0,0,0,0,0,0,102,27.8,33.0
05/13/2025 08:00 - 08:59,3,1,6,21,8,3,0,0,0,0,0,0,0,0,0,42,27.9,33.6
05/13/2025 09:00 - 09:59,1,3,10,12,8,0,0,0,0,0,0,0,0,0,0,34,0.0,0.0
