"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5437 Louisiana Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/15/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Northbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
07/18/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/18/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/18/2025 04:00 - 04:59,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,28.4,29.8
07/18/2025 05:00 - 05:59,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,8,26.6,34.3
07/18/2025 06:00 - 06:59,1,0,1,6,4,2,0,0,0,0,0,0,0,0,0,14,29.6,35.3
07/18/2025 07:00 - 07:59,0,1,5,7,5,0,0,0,0,0,0,0,0,0,0,18,27.8,32.8
07/18/2025 08:00 - 08:59,1,4,4,7,6,0,0,0,0,0,0,0,0,0,0,22,26.3,32.8
07/18/2025 09:00 - 09:59,2,2,3,9,3,2,0,1,0,0,0,0,0,0,0,22,27.6,34.7
07/18/2025 10:00 - 10:59,4,2,5,3,4,0,0,0,0,0,0,0,0,0,0,18,23.1,32.0
07/18/2025 11:00 - 11:59,0,3,6,12,2,0,0,0,0,0,0,0,0,0,0,23,26.3,30.2
07/18/2025 12:00 - 12:59,1,1,10,5,2,1,0,0,0,0,0,0,0,0,0,20,25.5,30.5
07/18/2025 13:00 - 13:59,1,0,5,7,3,0,0,0,0,0,0,0,0,0,0,16,26.6,31.2
07/18/2025 14:00 - 14:59,0,2,5,4,6,1,0,0,0,0,0,0,0,0,0,18,28.2,34.2
07/18/2025 15:00 - 15:59,1,2,6,12,6,1,0,0,0,0,0,0,0,0,0,28,27.5,32.9
07/18/2025 16:00 - 16:59,2,2,5,7,10,1,0,0,0,0,0,0,0,0,0,27,27.7,34.2
07/18/2025 17:00 - 17:59,1,2,6,5,2,0,0,0,0,0,0,0,0,0,0,16,24.8,30.1
07/18/2025 18:00 - 18:59,0,1,6,6,3,0,0,0,0,0,0,0,0,0,0,16,26.9,31.2
07/18/2025 19:00 - 19:59,0,0,3,8,4,0,1,0,0,0,0,0,0,0,0,16,29.7,33.6
07/18/2025 20:00 - 20:59,0,2,4,2,3,0,1,0,0,0,0,0,0,0,0,12,27.6,33.8
07/18/2025 21:00 - 21:59,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,12,25.9,29.4
07/18/2025 22:00 - 22:59,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,23.5,27.5
07/18/2025 23:00 - 23:59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17.0,21.3
07/19/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/19/2025 01:00 - 01:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
07/19/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/19/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/19/2025 04:00 - 04:59,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,29.5,33.3
07/19/2025 05:00 - 05:59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38.0,37.8
07/19/2025 06:00 - 06:59,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,9,30.8,36.4
07/19/2025 07:00 - 07:59,0,1,3,5,2,1,0,0,0,0,0,0,0,0,0,12,27.9,32.8
07/19/2025 08:00 - 08:59,0,2,3,6,2,0,0,0,0,0,0,0,0,0,0,13,26.5,29.9
07/19/2025 09:00 - 09:59,1,1,3,6,6,0,0,0,0,0,0,0,0,0,0,17,27.6,33.5
07/19/2025 10:00 - 10:59,1,5,3,4,1,0,0,0,0,0,0,0,0,0,0,14,22.8,29.0
07/19/2025 11:00 - 11:59,0,0,6,6,5,0,0,0,0,0,0,0,0,0,0,17,28.2,33.0
07/19/2025 12:00 - 12:59,0,0,6,11,1,0,0,0,0,0,0,0,0,0,0,18,27.1,30.0
07/19/2025 13:00 - 13:59,4,1,5,7,1,1,0,0,0,0,0,0,0,0,0,19,23.5,30.0
07/19/2025 14:00 - 14:59,1,2,5,10,3,1,1,0,0,0,0,0,0,0,0,23,27.4,32.8
07/19/2025 15:00 - 15:59,0,1,8,9,1,1,0,0,0,0,0,0,0,0,0,20,26.6,30.2
07/19/2025 16:00 - 16:59,0,4,8,6,1,2,0,0,0,0,0,0,0,0,0,21,25.9,30.5
07/19/2025 17:00 - 17:59,0,5,10,7,1,0,0,0,0,0,0,0,0,0,0,23,24.3,28.9
07/19/2025 18:00 - 18:59,0,1,8,5,1,0,0,0,0,0,0,0,0,0,0,15,25.4,29.3
07/19/2025 19:00 - 19:59,1,0,6,6,1,1,0,0,0,0,0,0,0,0,0,15,26.2,30.4
07/19/2025 20:00 - 20:59,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,26.4,28.9
07/19/2025 21:00 - 21:59,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,12,24.7,27.8
07/19/2025 22:00 - 22:59,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,11,22.1,25.6
07/19/2025 23:00 - 23:59,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,21.0,23.3
07/20/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/20/2025 01:00 - 01:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
07/20/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/20/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/20/2025 04:00 - 04:59,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26.7,28.6
07/20/2025 05:00 - 05:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
07/20/2025 06:00 - 06:59,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,6,25.8,29.0
07/20/2025 07:00 - 07:59,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,31.0,33.3
07/20/2025 08:00 - 08:59,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,9,25.7,31.8
07/20/2025 09:00 - 09:59,0,1,2,4,5,1,0,0,0,0,0,0,0,0,0,13,29.5,34.5
07/20/2025 10:00 - 10:59,1,4,6,7,5,0,0,0,0,0,0,0,0,0,0,23,25.7,32.0
07/20/2025 11:00 - 11:59,2,3,5,4,5,1,0,0,0,0,0,0,0,0,0,20,25.6,33.5
07/20/2025 12:00 - 12:59,1,0,4,5,4,0,0,0,0,0,0,0,0,0,0,14,27.1,32.8
07/20/2025 13:00 - 13:59,0,0,4,6,8,1,0,0,0,0,0,0,0,0,0,19,30.1,34.5
07/20/2025 14:00 - 14:59,0,1,4,13,6,0,0,0,0,0,0,0,0,0,0,24,28.5,32.6
07/20/2025 15:00 - 15:59,0,0,6,3,4,0,1,0,0,0,0,0,0,0,0,14,28.8,34.0
07/20/2025 16:00 - 16:59,0,4,2,4,8,1,0,1,0,0,0,0,0,0,0,20,29.4,35.1
07/20/2025 17:00 - 17:59,1,0,2,5,7,1,1,0,0,0,0,0,0,0,0,17,30.2,35.3
07/20/2025 18:00 - 18:59,1,0,5,1,4,1,0,0,0,0,0,0,0,0,0,12,27.3,34.4
07/20/2025 19:00 - 19:59,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,13,28.1,31.9
07/20/2025 20:00 - 20:59,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,7,22.6,32.1
07/20/2025 21:00 - 21:59,1,0,1,6,3,1,0,0,0,0,0,0,0,0,0,12,28.5,33.8
07/20/2025 22:00 - 22:59,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,32.0,34.2
07/20/2025 23:00 - 23:59,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,26.3,31.3
07/21/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/21/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
07/21/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/21/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/21/2025 04:00 - 04:59,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,5,28.2,29.8
07/21/2025 05:00 - 05:59,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,7,29.0,37.1
07/21/2025 06:00 - 06:59,1,1,5,5,3,0,0,0,0,0,0,0,0,0,0,15,25.8,31.4
07/21/2025 07:00 - 07:59,1,1,4,5,3,0,0,0,0,0,0,0,0,0,0,14,26.0,31.7
07/21/2025 08:00 - 08:59,1,1,6,6,4,1,0,0,0,0,0,0,0,0,0,19,26.9,33.1
07/21/2025 09:00 - 09:59,1,2,2,6,2,3,0,0,0,0,0,0,0,0,0,16,27.9,36.2
07/21/2025 10:00 - 10:59,1,1,2,7,1,0,0,0,0,0,0,0,0,0,0,12,25.6,30.1
07/21/2025 11:00 - 11:59,0,3,5,4,1,1,0,0,0,0,0,0,0,0,0,14,25.5,30.3
07/21/2025 12:00 - 12:59,2,1,6,9,6,1,0,0,0,0,0,0,0,0,0,25,27.0,33.3
07/21/2025 13:00 - 13:59,2,3,9,10,2,0,0,0,0,0,0,0,0,0,0,26,24.6,29.8
07/21/2025 14:00 - 14:59,1,1,3,8,8,1,0,0,0,0,0,0,0,0,0,22,28.7,34.3
07/21/2025 15:00 - 15:59,0,0,2,9,7,2,0,0,0,0,0,0,0,0,0,20,30.7,34.9
07/21/2025 16:00 - 16:59,1,4,6,7,3,0,0,0,0,0,0,0,0,0,0,21,25.0,30.5
07/21/2025 17:00 - 17:59,2,1,2,8,3,0,0,0,0,0,0,0,0,0,0,16,25.9,31.2
07/21/2025 18:00 - 18:59,0,1,4,5,4,0,0,0,0,0,0,0,0,0,0,14,27.7,32.8
07/21/2025 19:00 - 19:59,1,1,11,7,3,0,0,0,0,0,0,0,0,0,0,23,25.4,30.3
07/21/2025 20:00 - 20:59,1,1,3,5,1,0,0,0,0,0,0,0,0,0,0,11,24.8,29.9
07/21/2025 21:00 - 21:59,3,0,3,4,3,1,0,0,0,0,0,0,0,0,0,14,25.2,33.3
07/21/2025 22:00 - 22:59,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,25.6,29.8
07/21/2025 23:00 - 23:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/22/2025 00:00 - 00:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
07/22/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/22/2025 02:00 - 02:59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,21.5,32.0
07/22/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/22/2025 04:00 - 04:59,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,31.7,33.6
07/22/2025 05:00 - 05:59,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,8,26.0,31.8
07/22/2025 06:00 - 06:59,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,8,30.3,34.3
07/22/2025 07:00 - 07:59,2,3,7,5,3,1,0,0,0,0,0,0,0,0,0,21,24.8,31.6
07/22/2025 08:00 - 08:59,1,2,6,5,3,0,0,0,0,0,0,0,0,0,0,17,25.3,30.9
07/22/2025 09:00 - 09:59,1,2,11,3,2,0,0,0,0,0,0,0,0,0,0,19,24.1,28.8
07/22/2025 10:00 - 10:59,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,21.6,27.9
07/22/2025 11:00 - 11:59,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,9,29.4,34.6
07/22/2025 12:00 - 12:59,0,2,6,7,3,0,0,0,0,0,0,0,0,0,0,18,26.5,30.7
07/22/2025 13:00 - 13:59,1,1,4,6,2,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
